,0,1,2,3,4
0,-1.216911620699472,0.508378945497864,-1.49302476679627,-0.930221301757181,0.2600970272350492
1,-1.216911620699472,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,-0.4439514713351379
2,-0.20409102278952562,-0.6326209691965882,-1.49302476679627,-0.930221301757181,-1.147999969905325
3,-0.20409102278952562,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,0.9641455258052363
4,-0.20409102278952562,-0.6326209691965882,5.719587530294821,0.06348317263048293,0.9641455258052363
5,0.8087295751204207,-0.6326209691965882,0.9111793322340935,0.06348317263048293,0.9641455258052363
6,-1.216911620699472,0.508378945497864,-0.11919385306463365,1.0571876470181467,-0.4439514713351379
7,-1.216911620699472,-0.6326209691965882,-1.149567038363361,0.06348317263048293,-1.147999969905325
8,-0.20409102278952562,-0.6326209691965882,0.9111793322340935,1.0571876470181467,0.2600970272350492
9,-0.20409102278952562,-0.6326209691965882,1.5980947890999118,0.06348317263048293,0.9641455258052363
10,-0.20409102278952562,-0.6326209691965882,0.22426387536827544,0.06348317263048293,-0.4439514713351379
11,0.8087295751204207,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,-0.4439514713351379
12,-1.216911620699472,-0.6326209691965882,-1.49302476679627,-0.930221301757181,-1.147999969905325
13,-1.216911620699472,0.508378945497864,0.5677216038011845,0.06348317263048293,0.9641455258052363
14,-0.20409102278952562,-0.6326209691965882,0.9111793322340935,-0.930221301757181,1.6681940243754234
15,-1.216911620699472,-0.6326209691965882,-1.149567038363361,-0.930221301757181,-0.4439514713351379
16,-1.216911620699472,-0.6326209691965882,-0.8061093099304518,-0.930221301757181,-0.4439514713351379
17,1.821550173030367,0.508378945497864,-0.11919385306463365,-0.930221301757181,0.2600970272350492
18,-1.216911620699472,-0.6326209691965882,-0.11919385306463365,0.06348317263048293,0.9641455258052363
19,-1.216911620699472,0.508378945497864,-0.8061093099304518,-0.930221301757181,-0.4439514713351379
