0,1,2,3,4,5,6,7,8,9,10,11,hv270
-1.216911620699472,0.508378945497864,-1.49302476679627,-0.930221301757181,0.2600970272350492,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,1.174703772038989,-0.47126476414831137,-1.06998576503519,0
-1.216911620699472,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,-0.4439514713351379,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-0.20409102278952562,-0.6326209691965882,-1.49302476679627,-0.930221301757181,-1.147999969905325,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-0.20409102278952562,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,0.9641455258052363,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-0.20409102278952562,-0.6326209691965882,5.719587530294821,0.06348317263048293,0.9641455258052363,0.6441188737710195,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,1.174703772038989,-0.47126476414831137,-1.06998576503519,0
0.8087295751204207,-0.6326209691965882,0.9111793322340935,0.06348317263048293,0.9641455258052363,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,1
-1.216911620699472,0.508378945497864,-0.11919385306463365,1.0571876470181467,-0.4439514713351379,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-1.216911620699472,-0.6326209691965882,-1.149567038363361,0.06348317263048293,-1.147999969905325,0.6441188737710195,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-0.20409102278952562,-0.6326209691965882,0.9111793322340935,1.0571876470181467,0.2600970272350492,0.6441188737710195,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,0.9345918727873089,1
-0.20409102278952562,-0.6326209691965882,1.5980947890999118,0.06348317263048293,0.9641455258052363,-1.552508458796527,-1.1804801585742235,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,2
-0.20409102278952562,-0.6326209691965882,0.22426387536827544,0.06348317263048293,-0.4439514713351379,-1.552508458796527,-1.1804801585742235,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
0.8087295751204207,-0.6326209691965882,-0.11919385306463365,-0.930221301757181,-0.4439514713351379,0.6441188737710195,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,2
-1.216911620699472,-0.6326209691965882,-1.49302476679627,-0.930221301757181,-1.147999969905325,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,1
-1.216911620699472,0.508378945497864,0.5677216038011845,0.06348317263048293,0.9641455258052363,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-0.20409102278952562,-0.6326209691965882,0.9111793322340935,-0.930221301757181,1.6681940243754234,-1.552508458796527,0.8471129249709657,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
-1.216911620699472,-0.6326209691965882,-1.149567038363361,-0.930221301757181,-0.4439514713351379,-1.552508458796527,-1.1804801585742235,-0.3265328771420139,-0.4434634365926172,-0.8512784446620553,-0.47126476414831137,-1.06998576503519,0
